,id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,withheld_in_countries,Tweet,Retweet_count
628,1.4896871510884475e+18,1489687151088447490,TIAA-Divest!,TIAADivest,,"Pushing for @TIAA to divest from fossil fuels, land grabs, and climate destruction. https://t.co/crYItl5HLf",,"{'description': {'urls': [{'url': 'https://t.co/crYItl5HLf', 'expanded_url': 'http://tiaa-divest.org', 'display_url': 'tiaa-divest.org', 'indices': [84, 107]}]}}",False,968.0,4690.0,8.0,Fri Feb 04 19:49:20 +0000 2022,2283.0,,,False,False,1063.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1489687953660076040/vAMcahJ7_normal.jpg,https://pbs.twimg.com/profile_images/1489687953660076040/vAMcahJ7_normal.jpg,https://pbs.twimg.com/profile_banners/1489687151088447490/1644004481,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],RT @stopadani: #Adani’s extremely terrible very bad week has gotten even worse. Here's another thread of some of the bad news that has rock…,110.0
629,3295805515.0,3295805515,देवरावेन भलावी,devravenbhalavi,"Chhindwara, India",National President : @RKM4INDIA | Law Student | #INDIGENOUS #GondTribe । Climate activist। Right For Fight,https://t.co/6hSLcOmYRQ,"{'url': {'urls': [{'url': 'https://t.co/6hSLcOmYRQ', 'expanded_url': 'https://linktr.ee/devravenbhalavi', 'display_url': 'linktr.ee/devravenbhalavi', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,4745.0,508.0,2.0,Sun Jul 26 17:50:24 +0000 2015,5181.0,,,True,False,2423.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1613475554535276547/DMiMe_Cf_normal.jpg,https://pbs.twimg.com/profile_images/1613475554535276547/DMiMe_Cf_normal.jpg,https://pbs.twimg.com/profile_banners/3295805515/1669112826,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"RT @LicypriyaK: Adani is over.

Today, he promised to return money to its investors. Will he return the damage done to our planet too?
#Sto…",212.0
630,219252329.0,219252329,Fatima Kafirr,Fatima_Kafirr,"Mumbai, India",Lov4 for Hindus. Hate for Halala. love for bindi Hate for 🧕. fight for बाबासाहेब संविधान not शरियत,,{'description': {'urls': []}},False,19.0,118.0,0.0,Wed Nov 24 10:32:07 +0000 2010,1770.0,,,False,False,1548.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1564653415212666882/H9LlKWI6_normal.jpg,https://pbs.twimg.com/profile_images/1564653415212666882/H9LlKWI6_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"RT @vijaygajera: 25. Why I have said that this is a very well-planned and coordinated attack? 
Just check out retweets of the #StopAdani Au…",863.0
631,219252329.0,219252329,Fatima Kafirr,Fatima_Kafirr,"Mumbai, India",Lov4 for Hindus. Hate for Halala. love for bindi Hate for 🧕. fight for बाबासाहेब संविधान not शरियत,,{'description': {'urls': []}},False,19.0,118.0,0.0,Wed Nov 24 10:32:07 +0000 2010,1770.0,,,False,False,1548.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1564653415212666882/H9LlKWI6_normal.jpg,https://pbs.twimg.com/profile_images/1564653415212666882/H9LlKWI6_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],RT @vijaygajera: 5. In 2017 a protest against Adani was started by a few NGOs under the leadership of https://t.co/MTvoUxozNi NGO. They hav…,1043.0
632,398507920.0,398507920,Ross Hammond,RossHammondSF,San Francisco,"Proud Buffalonian, Dad.",https://t.co/vVSCrVPVMD,"{'url': {'urls': [{'url': 'https://t.co/vVSCrVPVMD', 'expanded_url': 'https://sunriseproject.org/', 'display_url': 'sunriseproject.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,5554.0,1979.0,147.0,Wed Oct 26 04:51:02 +0000 2011,102626.0,,,True,False,24318.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1362614489942691841/b8spRItL_normal.jpg,https://pbs.twimg.com/profile_images/1362614489942691841/b8spRItL_normal.jpg,https://pbs.twimg.com/profile_banners/398507920/1394828965,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],RT @stopadani: #Adani’s extremely terrible very bad week has gotten even worse. Here's another thread of some of the bad news that has rock…,110.0
633,93229496.0,93229496,Dark Knight,PhulSan65,Begumpura.,"Social Justice, Liberty Equality and Brotherhood. #JaiBhim",,{'description': {'urls': []}},False,343.0,1648.0,5.0,Sat Nov 28 18:03:10 +0000 2009,28945.0,,,True,False,18577.0,,False,False,False,BADFCD,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,False,http://pbs.twimg.com/profile_images/1301681709595852800/fh6_Ok2Z_normal.jpg,https://pbs.twimg.com/profile_images/1301681709595852800/fh6_Ok2Z_normal.jpg,,FF0000,F2E195,FFF7CC,0C3E53,True,False,False,False,False,False,False,none,[],"RT @stopadani: ""#Adani's market losses swelled above $100 billion on Thursday, sparking worries about a potential systemic impact a day aft…",8.0
634,722707176.0,722707176,Abz🇵🇸🇵🇸🇵🇸✊🏽,AbzzLive,,A skeptic in search of him self.,,{'description': {'urls': []}},False,1106.0,1245.0,0.0,Sat Jul 28 19:34:19 +0000 2012,23101.0,,,False,False,11264.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1525107163974205442/SxnIYoVj_normal.jpg,https://pbs.twimg.com/profile_images/1525107163974205442/SxnIYoVj_normal.jpg,https://pbs.twimg.com/profile_banners/722707176/1490051835,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"RT @stopadani: ""The relentless selling has also triggered questions about how #Adani, which runs Australia’s contentious Carmichael coalmin…",24.0
635,45779840.0,45779840,Jayashankar Kenath,JayashankarKV,"Aminjikkarai, Chennai","Editor, The Indian News, and trilingual literary translator (English, Tamil & Malayalam.",https://t.co/RlGWxYuEwT,"{'url': {'urls': [{'url': 'https://t.co/RlGWxYuEwT', 'expanded_url': 'https://www.theindian.news', 'display_url': 'theindian.news', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1958.0,4986.0,6.0,Tue Jun 09 06:13:59 +0000 2009,40059.0,,,False,False,19184.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1623609102336430083/xnFQ84Kp_normal.jpg,https://pbs.twimg.com/profile_images/1623609102336430083/xnFQ84Kp_normal.jpg,https://pbs.twimg.com/profile_banners/45779840/1675764791,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],"RT @stopadani: ""#Adani's market losses swelled above $100 billion on Thursday, sparking worries about a potential systemic impact a day aft…",8.0
636,15325768.0,15325768,Dalit Diva,dalitdiva,The world,Find me also at @dalitdiva@mastodon.social,https://t.co/rp06W4PtFN,"{'url': {'urls': [{'url': 'https://t.co/rp06W4PtFN', 'expanded_url': 'http://www.dalitdiva.com', 'display_url': 'dalitdiva.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,44233.0,2392.0,260.0,Sat Jul 05 14:45:30 +0000 2008,7309.0,,,False,True,943.0,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1556110858/294633_10150289682953283_604373282_7951870_1489509_n_normal.jpg,https://pbs.twimg.com/profile_images/1556110858/294633_10150289682953283_604373282_7951870_1489509_n_normal.jpg,https://pbs.twimg.com/profile_banners/15325768/1427858738,3B94D9,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"RT @stopadani: ""#Adani's market losses swelled above $100 billion on Thursday, sparking worries about a potential systemic impact a day aft…",8.0
637,15325768.0,15325768,Dalit Diva,dalitdiva,The world,Find me also at @dalitdiva@mastodon.social,https://t.co/rp06W4PtFN,"{'url': {'urls': [{'url': 'https://t.co/rp06W4PtFN', 'expanded_url': 'http://www.dalitdiva.com', 'display_url': 'dalitdiva.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,44233.0,2392.0,260.0,Sat Jul 05 14:45:30 +0000 2008,7309.0,,,False,True,943.0,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1556110858/294633_10150289682953283_604373282_7951870_1489509_n_normal.jpg,https://pbs.twimg.com/profile_images/1556110858/294633_10150289682953283_604373282_7951870_1489509_n_normal.jpg,https://pbs.twimg.com/profile_banners/15325768/1427858738,3B94D9,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"RT @stopadani: ""The relentless selling has also triggered questions about how #Adani, which runs Australia’s contentious Carmichael coalmin…",24.0
638,2569046856.0,2569046856,Jacky Smith,JackySm3344,,"Scared of climate change, interested in good local food, bit of a linux nerd but also into warm data.
I'm on mastodon as @jacky3344",,{'description': {'urls': []}},False,202.0,217.0,4.0,Sun Jun 15 13:51:18 +0000 2014,25016.0,,,False,False,27901.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1589971550865952768/2tAvhe0K_normal.jpg,https://pbs.twimg.com/profile_images/1589971550865952768/2tAvhe0K_normal.jpg,https://pbs.twimg.com/profile_banners/2569046856/1639575802,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"RT @stopadani: ""Jo Johnson, the younger brother of the former prime minister Boris Johnson, has resigned as a director of a London-based in…",10.0
639,82550344.0,82550344,Corporate Governance,CorpGovResearch,"Sydney, Australia","Tweets by Dr MJ dela Rama, with interests in #corpgov, #corruption, #bizethics and #agedcare.",https://t.co/ZjBK1wYa4O,"{'url': {'urls': [{'url': 'https://t.co/ZjBK1wYa4O', 'expanded_url': 'http://www.sciencedirect.com/science/book/9780081011096', 'display_url': 'sciencedirect.com/science/book/9…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,7631.0,2962.0,269.0,Thu Oct 15 05:52:11 +0000 2009,42236.0,,,False,False,37403.0,,False,False,False,022330,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,False,http://pbs.twimg.com/profile_images/875254509882167297/drBU5A2b_normal.jpg,https://pbs.twimg.com/profile_images/875254509882167297/drBU5A2b_normal.jpg,https://pbs.twimg.com/profile_banners/82550344/1675050329,1B95E0,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,none,[],"How to do business the #Adani way:  Adani doesn’t pay income tax in Australia but it can afford to politically donate $107,700 (6,149,025 INR). 

#stopadani #gautamadani #adanigroup #politicaldonations #campaignfinance @HindenburgRes #elections https://t.co/6ieGJIMh5S",0.0
640,2193146436.0,2193146436,CassiopeiaKnitDesign,CassiopeiaKnits,Oxford & Berlin,Colourful 🧶 accessories for you & your home 🎁 #knitting #crochet #upcycling Connector of people #TwitterSisters winner 09/11/17 🚲🚲🚲,https://t.co/9qrOmxRGOT,"{'url': {'urls': [{'url': 'https://t.co/9qrOmxRGOT', 'expanded_url': 'https://CassiopeiaDesignsUK.etsy.com', 'display_url': 'CassiopeiaDesignsUK.etsy.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2970.0,3697.0,299.0,Wed Nov 13 23:45:52 +0000 2013,439182.0,,,True,False,68975.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1611447252194676739/_BcASHTx_normal.jpg,https://pbs.twimg.com/profile_images/1611447252194676739/_BcASHTx_normal.jpg,https://pbs.twimg.com/profile_banners/2193146436/1517664930,7FDBB6,000000,000000,000000,False,True,False,False,False,False,False,none,[],RT @stopadani: #Adani’s extremely terrible very bad week has gotten even worse. Here's another thread of some of the bad news that has rock…,110.0
641,1.5674222631331922e+18,1567422263133192192,Jason Scott-Warren,jes1003,,"Early modern histories of reading, material textuality, Extinction Rebellion, Insulate Britain, Just Stop Oil.",,{'description': {'urls': []}},False,392.0,742.0,1.0,Wed Sep 07 08:00:40 +0000 2022,2843.0,,,False,False,855.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1567422671075393538/iYXrRy_l_normal.jpg,https://pbs.twimg.com/profile_images/1567422671075393538/iYXrRy_l_normal.jpg,https://pbs.twimg.com/profile_banners/1567422263133192192/1664177186,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],RT @stopadani: #Adani’s extremely terrible very bad week has gotten even worse. Here's another thread of some of the bad news that has rock…,110.0
642,1.0463860523558175e+18,1046386052355817473,KansasWoman,WomanKansas,"Lawrence, Kansas","LFK Sustainability Board Chair ●
Opinions my own *

GREEN NEW DEAL ☆
Kill your lawn ■
Investigate your local Climate Crisis Plan NOW ◇",,{'description': {'urls': []}},False,674.0,4983.0,7.0,Sun Sep 30 13:07:30 +0000 2018,80864.0,,,False,False,76634.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1046779200353361921/WbFVe_bE_normal.jpg,https://pbs.twimg.com/profile_images/1046779200353361921/WbFVe_bE_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"RT @stopadani: ""“#Adani Enterprises will be removed from the Dow Jones Sustainability Indices following a Media &amp; Stakeholder Analysis trig…",13.0
643,38473824.0,38473824,La hoja suelta Periódico mural,LahojasueltaPm,"San Miguel de Allende, Guanaju",Administración unica de La hoja suelta Periodico mural,https://t.co/7I9fqJWZ2U,"{'url': {'urls': [{'url': 'https://t.co/7I9fqJWZ2U', 'expanded_url': 'https://lahojasueltaperiodicomural.wordpress.com', 'display_url': '…ojasueltaperiodicomural.wordpress.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,82.0,804.0,1.0,Thu May 07 17:25:41 +0000 2009,5829.0,,,True,False,3443.0,,False,False,False,BAF9FC,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1188524322610135041/GtOcnZ0A_normal.jpg,https://pbs.twimg.com/profile_images/1188524322610135041/GtOcnZ0A_normal.jpg,https://pbs.twimg.com/profile_banners/38473824/1612245750,033E54,77D945,F2E6E3,333333,True,True,False,False,False,False,False,none,[],"RT @LicypriyaK: Adani is over.

Today, he promised to return money to its investors. Will he return the damage done to our planet too?
#Sto…",212.0
644,19966905.0,19966905,Jodes,whoozqueen,Melbourne,"Creator @ WhoozQueen Wire Jewellery, plus size fashion advocate & a lover of witty banter. 
Mastodon:  @whoozqueen@aus.social 
#FundOurABC #SaveOurABC #auspol",https://t.co/9i9hMhHg43,"{'url': {'urls': [{'url': 'https://t.co/9i9hMhHg43', 'expanded_url': 'http://www.etsy.com/shop/WhoozQueen', 'display_url': 'etsy.com/shop/WhoozQueen', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,2120.0,2345.0,82.0,Tue Feb 03 12:13:58 +0000 2009,388080.0,,,True,False,109424.0,,False,False,False,251810,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1200372703376506880/NbO7M0ag_normal.jpg,https://pbs.twimg.com/profile_images/1200372703376506880/NbO7M0ag_normal.jpg,https://pbs.twimg.com/profile_banners/19966905/1529225308,94A4AE,FFFFFF,1D110A,A98E6F,True,True,False,False,False,False,False,none,[],RT @stopadani: #Adani’s extremely terrible very bad week has gotten even worse. Here's another thread of some of the bad news that has rock…,110.0
645,1.0399190041970278e+18,1039919004197027840,Gerd 🇪🇺🇵🇸🇺🇦 🏳️‍🌈🌍@GerdLende@oslo.town,gerd27836653,"Oslo, Norway","@Oslopartiet @FIVH @WWFNorge  @Europabevegelse @Naturvern
@MEforeningen @ReddBarna https://t.co/hQg09xXbyK
https://t.co/PppEbHCD93",,"{'description': {'urls': [{'url': 'https://t.co/hQg09xXbyK', 'expanded_url': 'http://BesteforeldreAksjonen.no', 'display_url': 'BesteforeldreAksjonen.no', 'indices': [83, 106]}, {'url': 'https://t.co/PppEbHCD93', 'expanded_url': 'http://Folkeaksjonen.no', 'display_url': 'Folkeaksjonen.no', 'indices': [107, 130]}]}}",False,3450.0,1087.0,23.0,Wed Sep 12 16:49:46 +0000 2018,1238733.0,,,False,False,59321.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1392549557649690625/ketQitP-_normal.jpg,https://pbs.twimg.com/profile_images/1392549557649690625/ketQitP-_normal.jpg,https://pbs.twimg.com/profile_banners/1039919004197027840/1543502640,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,[],RT @stopadani: #Adani’s extremely terrible very bad week has gotten even worse. Here's another thread of some of the bad news that has rock…,110.0
646,373183795.0,373183795,Holly Creenaune,hollycreenaune,,Living on Bidjigal land. Program Director at The Sunrise Project. Fighting for climate justice and to keep coal in the ground. Views my own. She/her 🌈,,{'description': {'urls': []}},False,2027.0,2070.0,44.0,Wed Sep 14 04:09:13 +0000 2011,6066.0,,,True,False,7650.0,,False,False,False,69B8AB,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1262596745860505601/yWA9RXD0_normal.jpg,https://pbs.twimg.com/profile_images/1262596745860505601/yWA9RXD0_normal.jpg,https://pbs.twimg.com/profile_banners/373183795/1399968646,130485,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"RT @stopadani: ""“#Adani Enterprises will be removed from the Dow Jones Sustainability Indices following a Media &amp; Stakeholder Analysis trig…",13.0
647,373183795.0,373183795,Holly Creenaune,hollycreenaune,,Living on Bidjigal land. Program Director at The Sunrise Project. Fighting for climate justice and to keep coal in the ground. Views my own. She/her 🌈,,{'description': {'urls': []}},False,2027.0,2070.0,44.0,Wed Sep 14 04:09:13 +0000 2011,6066.0,,,True,False,7650.0,,False,False,False,69B8AB,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1262596745860505601/yWA9RXD0_normal.jpg,https://pbs.twimg.com/profile_images/1262596745860505601/yWA9RXD0_normal.jpg,https://pbs.twimg.com/profile_banners/373183795/1399968646,130485,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"RT @stopadani: ""Indian credit rating agencies tracking the conglomerate’s debts have asked the state-owned banks whether they would refinan…",5.0
648,373183795.0,373183795,Holly Creenaune,hollycreenaune,,Living on Bidjigal land. Program Director at The Sunrise Project. Fighting for climate justice and to keep coal in the ground. Views my own. She/her 🌈,,{'description': {'urls': []}},False,2027.0,2070.0,44.0,Wed Sep 14 04:09:13 +0000 2011,6066.0,,,True,False,7650.0,,False,False,False,69B8AB,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1262596745860505601/yWA9RXD0_normal.jpg,https://pbs.twimg.com/profile_images/1262596745860505601/yWA9RXD0_normal.jpg,https://pbs.twimg.com/profile_banners/373183795/1399968646,130485,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"RT @stopadani: ""The relentless selling has also triggered questions about how #Adani, which runs Australia’s contentious Carmichael coalmin…",24.0
649,1463314856.0,1463314856,Janet TJ 🍃💚🍃🐨🦘,janettj777,"Lilydale, Melbourne",meditative activist for land & seas all creatures & flora! artist photographer lover of big Aussie skies and Country free from humans! Enviro Philo Elder,,{'description': {'urls': []}},False,1369.0,1219.0,83.0,Mon May 27 22:45:27 +0000 2013,72595.0,,,True,False,131093.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1183738443072819201/xZQDsbem_normal.jpg,https://pbs.twimg.com/profile_images/1183738443072819201/xZQDsbem_normal.jpg,https://pbs.twimg.com/profile_banners/1463314856/1481350437,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],RT @stopadani: #Adani’s extremely terrible very bad week has gotten even worse. Here's another thread of some of the bad news that has rock…,110.0
650,1.503251199897727e+18,1503251199897726978,Brenda Choi,BrendaChoi19,,,,{'description': {'urls': []}},False,1054.0,5000.0,13.0,Mon Mar 14 06:06:52 +0000 2022,55124.0,,,False,False,54035.0,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],RT @stopadani: #Adani’s extremely terrible very bad week has gotten even worse. Here's another thread of some of the bad news that has rock…,110.0
651,1.5076591191671603e+18,1507659119167160321,Iona Thomson,IonaThomson14,,My God/Goddess is a tree in my back garden.I believe in listening to nature.,,{'description': {'urls': []}},False,2063.0,4956.0,3.0,Sat Mar 26 10:02:56 +0000 2022,12517.0,,,False,False,23906.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1546800615896109058/hsXkjk5d_normal.jpg,https://pbs.twimg.com/profile_images/1546800615896109058/hsXkjk5d_normal.jpg,https://pbs.twimg.com/profile_banners/1507659119167160321/1657620429,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],RT @stopadani: #Adani’s extremely terrible very bad week has gotten even worse. Here's another thread of some of the bad news that has rock…,110.0
652,306374558.0,306374558,Afristotle,Afristotle,,Just trying to elevate small talk to medium talk.,,{'description': {'urls': []}},False,1017.0,4826.0,45.0,Fri May 27 19:29:21 +0000 2011,62564.0,,,False,False,77157.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/2991315711/46651f7938ac27bec17b9ea82ce6abfc_normal.jpeg,https://pbs.twimg.com/profile_images/2991315711/46651f7938ac27bec17b9ea82ce6abfc_normal.jpeg,https://pbs.twimg.com/profile_banners/306374558/1576075008,3B94D9,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],RT @stopadani: #Adani’s extremely terrible very bad week has gotten even worse. Here's another thread of some of the bad news that has rock…,110.0
653,2677984652.0,2677984652,🎗Free Assange,2sitwat1,,"Vasudhaiva Kutumbakam

Sarva Dharma Sambhav

सतयुग जब शुरू होगा, भारत विश्व गुरु होगा I  #Satyug

Retweets = info |  Likes = bookmarks",,{'description': {'urls': []}},False,613.0,103.0,309.0,Thu Jul 24 20:39:10 +0000 2014,259887.0,,,True,False,187741.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1565262235747774465/DU-armNy_normal.jpg,https://pbs.twimg.com/profile_images/1565262235747774465/DU-armNy_normal.jpg,https://pbs.twimg.com/profile_banners/2677984652/1655115295,0074B3,000000,000000,000000,False,False,False,False,False,False,False,none,[],RT @stopadani: #Adani’s extremely terrible very bad week has gotten even worse. Here's another thread of some of the bad news that has rock…,110.0
654,171025764.0,171025764,Matt,mattyvau,Melbourne,"Exercise physiology, science junkie, GNU/Linux user",,{'description': {'urls': []}},False,98.0,212.0,2.0,Mon Jul 26 11:12:09 +0000 2010,26775.0,,,False,False,6078.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1081326431869710336/Dt2DzwTI_normal.jpg,https://pbs.twimg.com/profile_images/1081326431869710336/Dt2DzwTI_normal.jpg,https://pbs.twimg.com/profile_banners/171025764/1554627839,0084B4,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],RT @stopadani: #Adani’s extremely terrible very bad week has gotten even worse. Here's another thread of some of the bad news that has rock…,110.0
655,1098471512.0,1098471512,Steve Inkers,inkerss,North-East Derbyshire,"Father, galanthophile, anti-fracking, pro climate justice. Mostly miffed by UK mental health care provision. #BanFracking #WildJustice #Dyslexia #Spireite",,{'description': {'urls': []}},False,70.0,665.0,0.0,Thu Jan 17 15:28:35 +0000 2013,2814.0,,,False,False,891.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1140783520283058176/TuotQ4s1_normal.png,https://pbs.twimg.com/profile_images/1140783520283058176/TuotQ4s1_normal.png,https://pbs.twimg.com/profile_banners/1098471512/1560818902,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],RT @stopadani: #Adani’s extremely terrible very bad week has gotten even worse. Here's another thread of some of the bad news that has rock…,110.0
656,26561200.0,26561200,Xavier Dias,reachxdias,Ranchi Jharkhand,Former Editor Khan Kaneej aur ADHIKAR (Mines Minerals & RIGHTS),,{'description': {'urls': []}},False,2486.0,986.0,55.0,Wed Mar 25 18:47:59 +0000 2009,72469.0,,,True,False,197546.0,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/537567411990306817/0edNWB3h_normal.jpeg,https://pbs.twimg.com/profile_images/537567411990306817/0edNWB3h_normal.jpeg,https://pbs.twimg.com/profile_banners/26561200/1417001268,038543,EEEEEE,F6F6F6,333333,True,False,False,False,False,False,False,none,[],RT @stopadani: #Adani’s extremely terrible very bad week has gotten even worse. Here's another thread of some of the bad news that has rock…,110.0
657,1.3819825268818657e+18,1381982526881865728,Ina-MariaShikongo,IMariashikongo,,"A mother, Artist fashion designer/ educator, orphan of war and Frontline defender for #SaveTheOkavangoDelta",,{'description': {'urls': []}},False,1464.0,659.0,30.0,Tue Apr 13 14:48:45 +0000 2021,17216.0,,,True,False,14530.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1478938020875321350/H9JqqIVd_normal.jpg,https://pbs.twimg.com/profile_images/1478938020875321350/H9JqqIVd_normal.jpg,https://pbs.twimg.com/profile_banners/1381982526881865728/1641441277,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],RT @stopadani: #Adani’s extremely terrible very bad week has gotten even worse. Here's another thread of some of the bad news that has rock…,110.0
